EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,STATUS,BUSINESS_UNIT
3999,9/1/2010 0:00,9/17/1945,3/25/1997,9/17/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4014,10/1/2010 0:00,10/1/1945,4/8/1997,10/1/2010,65,13,Aldergrove,Produce,Produce Clerk,2,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4018,10/1/2010 0:00,10/5/1945,4/12/1997,10/5/2010,65,13,Squamish,Produce,Produce Clerk,30,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4025,10/1/2010 0:00,10/16/1945,4/23/1997,10/16/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4030,10/1/2010 0:00,10/17/1945,4/24/1997,10/17/2010,65,13,Surrey,Produce,Produce Clerk,31,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4039,10/1/2010 0:00,10/30/1945,5/7/1997,10/30/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4046,12/1/2015 0:00,8/16/1963,5/17/1997,12/30/2015,52,18,Princeton,Bakery,Baker,27,F,Female,Layoff,Involuntary,2015,TERMINATED,STORES
4049,11/1/2010 0:00,11/10/1945,5/18/1997,11/10/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4057,11/1/2010 0:00,11/24/1945,6/1/1997,11/24/2010,65,13,Quesnel,Meats,Meat Cutter,28,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4063,11/1/2010 0:00,11/27/1945,6/4/1997,11/27/2010,65,13,New Westminster,Produce,Produce Clerk,21,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4065,11/1/2007 0:00,9/18/1963,6/4/1997,11/30/2007,44,10,Squamish,Produce,Produce Clerk,30,F,Female,Resignaton,Voluntary,2007,TERMINATED,STORES
4075,12/1/2010 0:00,12/6/1945,6/13/1997,12/6/2010,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4082,12/1/2010 0:00,12/10/1945,6/17/1997,12/10/2010,65,13,Aldergrove,Produce,Produce Clerk,2,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4085,12/1/2010 0:00,12/18/1945,6/25/1997,12/18/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4091,12/1/2010 0:00,12/24/1945,7/1/1997,12/24/2010,65,13,Cranbrook,Produce,Produce Clerk,8,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4093,12/1/2010 0:00,12/25/1945,7/2/1997,12/25/2010,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2010,TERMINATED,STORES
4098,1/1/2006 0:00,1/1/1946,7/9/1997,1/1/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4099,1/1/2011 0:00,1/7/1946,7/15/1997,1/7/2011,65,13,Kelowna,Produce,Produce Clerk,16,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4103,1/1/2011 0:00,1/9/1946,7/17/1997,1/9/2011,65,13,Kelowna,Produce,Produce Clerk,16,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4107,1/1/2011 0:00,1/12/1946,7/20/1997,1/12/2011,65,13,Abbotsford,Bakery,Baker,1,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4110,1/1/2006 0:00,1/16/1946,7/24/1997,1/16/2006,60,8,Surrey,Produce,Produce Clerk,31,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4111,1/1/2006 0:00,1/17/1946,7/25/1997,1/17/2006,60,8,Terrace,Produce,Produce Clerk,32,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4115,1/1/2006 0:00,1/20/1946,7/28/1997,1/20/2006,60,8,Fort Nelson,Produce,Produce Clerk,11,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4116,1/1/2006 0:00,1/22/1946,7/30/1997,1/22/2006,60,8,Richmond,Produce,Produce Clerk,29,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4118,1/1/2006 0:00,1/23/1946,7/31/1997,1/23/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4125,1/1/2011 0:00,1/31/1946,8/8/1997,1/31/2011,65,13,Victoria,Produce,Produce Clerk,37,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4128,2/1/2006 0:00,2/2/1946,8/10/1997,2/2/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4129,2/1/2011 0:00,2/3/1946,8/11/1997,2/3/2011,65,13,Squamish,Produce,Produce Clerk,30,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4131,2/1/2011 0:00,2/7/1946,8/15/1997,2/7/2011,65,13,Victoria,Produce,Produce Clerk,37,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4133,4/1/2008 0:00,2/3/1964,8/16/1997,4/23/2008,44,10,Kamloops,Produce,Produce Clerk,15,M,Male,Resignaton,Voluntary,2008,TERMINATED,STORES
4134,12/1/2014 0:00,2/4/1964,8/16/1997,12/30/2014,50,17,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,2014,TERMINATED,STORES
4135,2/1/2006 0:00,2/8/1946,8/16/1997,2/8/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4138,2/1/2011 0:00,2/12/1946,8/20/1997,2/12/2011,65,13,Surrey,Produce,Produce Clerk,31,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4140,2/1/2006 0:00,2/12/1946,8/20/1997,2/12/2006,60,8,Nanaimo,Produce,Produce Clerk,18,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4141,2/1/2011 0:00,2/14/1946,8/22/1997,2/14/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4142,2/1/2011 0:00,2/14/1946,8/22/1997,2/14/2011,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4143,2/1/2011 0:00,2/14/1946,8/22/1997,2/14/2011,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4146,2/1/2006 0:00,2/19/1946,8/27/1997,2/19/2006,60,8,Prince George,Produce,Produce Clerk,26,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4149,2/1/2006 0:00,2/23/1946,8/31/1997,2/23/2006,60,8,Burnaby,Produce,Produce Clerk,5,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4150,2/1/2006 0:00,2/25/1946,9/2/1997,2/25/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4157,3/1/2006 0:00,3/2/1946,9/7/1997,3/2/2006,60,8,Surrey,Produce,Produce Clerk,31,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4158,3/1/2006 0:00,3/3/1946,9/8/1997,3/3/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4159,3/1/2011 0:00,3/4/1946,9/9/1997,3/4/2011,65,13,Surrey,Produce,Produce Clerk,31,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4162,3/1/2006 0:00,3/12/1946,9/17/1997,3/12/2006,60,8,Vernon,Produce,Produce Clerk,36,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4166,1/1/2012 0:00,4/18/1964,9/24/1997,1/3/2012,47,14,Kelowna,Produce,Produce Clerk,16,M,Male,Resignaton,Voluntary,2012,TERMINATED,STORES
4169,12/1/2014 0:00,4/22/1964,9/26/1997,12/30/2014,50,17,Haney,Bakery,Baker,14,M,Male,Layoff,Involuntary,2014,TERMINATED,STORES
4175,3/1/2006 0:00,3/25/1946,9/30/1997,3/25/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4176,12/1/2014 0:00,5/1/1964,10/1/1997,12/30/2014,50,17,Grand Forks,Dairy,Dairy Person,13,M,Male,Layoff,Involuntary,2014,TERMINATED,STORES
4179,3/1/2006 0:00,3/28/1946,10/3/1997,3/28/2006,60,8,Langley,Produce,Produce Clerk,17,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4182,3/1/2006 0:00,3/30/1946,10/5/1997,3/30/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4183,2/1/2006 0:00,5/11/1964,10/6/1997,2/20/2006,41,8,Victoria,Customer Service,Cashier,46,M,Male,Resignaton,Voluntary,2006,TERMINATED,STORES
4199,4/1/2006 0:00,4/15/1946,10/21/1997,4/15/2006,60,8,Fort St John,Produce,Produce Clerk,12,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4203,4/1/2006 0:00,4/22/1946,10/28/1997,4/22/2006,60,8,Princeton,Produce,Produce Clerk,27,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4210,4/1/2006 0:00,4/28/1946,11/3/1997,4/28/2006,60,8,Quesnel,Meats,Meat Cutter,28,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4212,5/1/2006 0:00,5/3/1946,11/8/1997,5/3/2006,60,8,Quesnel,Meats,Meat Cutter,28,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4215,5/1/2006 0:00,5/3/1946,11/8/1997,5/3/2006,60,8,Aldergrove,Produce,Produce Clerk,2,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4221,5/1/2011 0:00,5/11/1946,11/16/1997,5/11/2011,65,13,Burnaby,Produce,Produce Clerk,5,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4223,5/1/2011 0:00,5/12/1946,11/17/1997,5/12/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4230,5/1/2006 0:00,5/22/1946,11/27/1997,5/22/2006,60,8,Fort St John,Produce,Produce Clerk,12,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4232,5/1/2011 0:00,5/24/1946,11/29/1997,5/24/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4234,5/1/2011 0:00,5/25/1946,11/30/1997,5/25/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4235,5/1/2011 0:00,5/27/1946,12/2/1997,5/27/2011,65,13,Surrey,Produce,Produce Clerk,31,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4237,12/1/2014 0:00,8/28/1964,12/3/1997,12/30/2014,50,17,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,2014,TERMINATED,STORES
4238,5/1/2006 0:00,5/29/1946,12/4/1997,5/29/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4239,10/1/2007 0:00,9/3/1964,12/6/1997,10/4/2007,43,9,Vancouver,Bakery,Baker,42,M,Male,Resignaton,Voluntary,2007,TERMINATED,STORES
4242,2/1/2008 0:00,9/10/1964,12/9/1997,2/20/2008,43,10,Terrace,Bakery,Baker,32,M,Male,Resignaton,Voluntary,2008,TERMINATED,STORES
4248,6/1/2006 0:00,6/10/1946,12/16/1997,6/10/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4250,6/1/2011 0:00,6/10/1946,12/16/1997,6/10/2011,65,13,New Westminster,Produce,Produce Clerk,21,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4252,6/1/2011 0:00,6/13/1946,12/19/1997,6/13/2011,65,13,Haney,Dairy,Dairy Person,14,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4254,6/1/2006 0:00,6/17/1946,12/23/1997,6/17/2006,60,8,Quesnel,Meats,Meat Cutter,28,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4259,12/1/2014 0:00,10/12/1964,12/26/1997,12/30/2014,50,17,Haney,Dairy,Dairy Person,14,M,Male,Layoff,Involuntary,2014,TERMINATED,STORES
4262,6/1/2006 0:00,6/21/1946,12/27/1997,6/21/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4263,6/1/2011 0:00,6/22/1946,12/28/1997,6/22/2011,65,13,Abbotsford,Bakery,Baker,1,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4265,6/1/2006 0:00,6/23/1946,12/29/1997,6/23/2006,60,8,Langley,Produce,Produce Clerk,17,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4271,12/1/2015 0:00,11/3/1964,1/7/1998,12/30/2015,51,17,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,2015,TERMINATED,STORES
4272,7/1/2011 0:00,7/2/1946,1/7/1998,7/2/2011,65,13,Chilliwack,Produce,Produce Clerk,6,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4276,7/1/2011 0:00,7/7/1946,1/12/1998,7/7/2011,65,13,New Westminster,Produce,Produce Clerk,21,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4277,7/1/2011 0:00,7/7/1946,1/12/1998,7/7/2011,65,13,Victoria,Produce,Produce Clerk,37,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4278,7/1/2006 0:00,7/8/1946,1/13/1998,7/8/2006,60,8,New Westminister,Meats,Meat Cutter,20,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4281,7/1/2006 0:00,7/11/1946,1/16/1998,7/11/2006,60,8,Quesnel,Meats,Meat Cutter,28,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4284,11/1/2009 0:00,11/25/1964,1/19/1998,11/4/2009,45,11,Vancouver,Bakery,Baker,42,F,Female,Resignaton,Voluntary,2009,TERMINATED,STORES
4290,7/1/2011 0:00,7/17/1946,1/22/1998,7/17/2011,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4291,7/1/2006 0:00,7/19/1946,1/24/1998,7/19/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4293,7/1/2006 0:00,7/20/1946,1/25/1998,7/20/2006,60,8,Kelowna,Produce,Produce Clerk,16,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4294,7/1/2011 0:00,7/21/1946,1/26/1998,7/21/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4296,7/1/2011 0:00,7/22/1946,1/27/1998,7/22/2011,65,13,Terrace,Produce,Produce Clerk,32,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4298,7/1/2006 0:00,7/23/1946,1/28/1998,7/23/2006,60,8,Surrey,Produce,Produce Clerk,31,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4303,7/1/2006 0:00,7/26/1946,1/31/1998,7/26/2006,60,8,Richmond,Produce,Produce Clerk,29,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4304,10/1/2013 0:00,12/20/1964,2/1/1998,10/6/2013,48,15,New Westminster,Produce,Produce Clerk,21,F,Female,Resignaton,Voluntary,2013,TERMINATED,STORES
4310,7/1/2006 0:00,7/30/1946,2/4/1998,7/30/2006,60,8,Grand Forks,Produce,Produce Clerk,13,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4315,8/1/2006 0:00,8/11/1946,2/16/1998,8/11/2006,60,8,Kelowna,Produce,Produce Clerk,16,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4316,4/1/2007 0:00,1/20/1965,2/17/1998,4/4/2007,42,9,Vancouver,Bakery,Baker,42,F,Female,Resignaton,Voluntary,2007,TERMINATED,STORES
4317,8/1/2011 0:00,8/14/1946,2/19/1998,8/14/2011,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4318,8/1/2006 0:00,8/19/1946,2/24/1998,8/19/2006,60,8,Prince George,Produce,Produce Clerk,26,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4319,12/1/2014 0:00,2/3/1965,2/25/1998,12/30/2014,49,16,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,2014,TERMINATED,STORES
4320,8/1/2011 0:00,8/23/1946,2/28/1998,8/23/2011,65,13,Port Coquitlam,Produce,Produce Clerk,25,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4323,8/1/2006 0:00,8/26/1946,3/3/1998,8/26/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4336,9/1/2006 0:00,9/5/1946,3/13/1998,9/5/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4337,9/1/2006 0:00,9/7/1946,3/15/1998,9/7/2006,60,8,Terrace,Produce,Produce Clerk,32,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4339,9/1/2006 0:00,9/10/1946,3/18/1998,9/10/2006,60,8,Kamloops,Bakery,Baker,15,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4340,9/1/2011 0:00,9/11/1946,3/19/1998,9/11/2011,65,13,Burnaby,Produce,Produce Clerk,5,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4344,12/1/2015 0:00,3/29/1965,3/26/1998,12/30/2015,50,17,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,2015,TERMINATED,STORES
4345,9/1/2006 0:00,9/19/1946,3/27/1998,9/19/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4346,9/1/2006 0:00,9/21/1946,3/29/1998,9/21/2006,60,8,Bella Bella,Customer Service,Cashier,3,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4347,9/1/2006 0:00,9/23/1946,3/31/1998,9/23/2006,60,8,Abbotsford,Bakery,Baker,1,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4353,10/1/2011 0:00,10/5/1946,4/12/1998,10/5/2011,65,13,Kelowna,Produce,Produce Clerk,16,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4354,10/1/2006 0:00,10/5/1946,4/12/1998,10/5/2006,60,8,Kamloops,Bakery,Baker,15,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4356,10/1/2006 0:00,10/6/1946,4/13/1998,10/6/2006,60,8,Victoria,Produce,Produce Clerk,37,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4357,10/1/2006 0:00,10/7/1946,4/14/1998,10/7/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4359,10/1/2011 0:00,10/10/1946,4/17/1998,10/10/2011,65,13,Terrace,Produce,Produce Clerk,32,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4366,10/1/2006 0:00,10/15/1946,4/22/1998,10/15/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4371,10/1/2006 0:00,10/22/1946,4/29/1998,10/22/2006,60,8,New Westminister,Produce,Produce Clerk,20,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4373,10/1/2006 0:00,10/23/1946,4/30/1998,10/23/2006,60,8,Trail,Produce,Produce Clerk,33,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4374,10/1/2006 0:00,10/23/1946,4/30/1998,10/23/2006,60,8,Nanaimo,Produce,Produce Clerk,18,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4377,10/1/2011 0:00,10/27/1946,5/4/1998,10/27/2011,65,13,Chilliwack,Produce,Produce Clerk,6,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4381,11/1/2006 0:00,11/1/1946,5/9/1998,11/1/2006,60,8,West Vancouver,Meats,Meat Cutter,38,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4382,2/1/2013 0:00,6/25/1965,5/11/1998,2/16/2013,47,14,Williams Lake,Produce,Produce Clerk,40,F,Female,Resignaton,Voluntary,2013,TERMINATED,STORES
4388,11/1/2006 0:00,11/7/1946,5/15/1998,11/7/2006,60,8,Port Coquitlam,Produce,Produce Clerk,25,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4389,11/1/2011 0:00,11/8/1946,5/16/1998,11/8/2011,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4390,11/1/2006 0:00,11/9/1946,5/17/1998,11/9/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4391,12/1/2015 0:00,7/9/1965,5/18/1998,12/30/2015,50,17,Princeton,Dairy,Dairy Person,27,M,Male,Layoff,Involuntary,2015,TERMINATED,STORES
4394,11/1/2006 0:00,11/11/1946,5/19/1998,11/11/2006,60,8,White Rock,Meats,Meat Cutter,39,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4400,11/1/2011 0:00,11/18/1946,5/26/1998,11/18/2011,65,13,New Westminster,Produce,Produce Clerk,21,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4401,11/1/2006 0:00,11/19/1946,5/27/1998,11/19/2006,60,8,Quesnel,Meats,Meat Cutter,28,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4406,11/1/2011 0:00,11/21/1946,5/29/1998,11/21/2011,65,13,West Vancouver,Meats,Meat Cutter,38,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4408,11/1/2006 0:00,11/23/1946,5/31/1998,11/23/2006,60,8,Prince George,Produce,Produce Clerk,26,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4409,11/1/2011 0:00,11/23/1946,5/31/1998,11/23/2011,65,13,Nanaimo,Produce,Produce Clerk,18,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4412,11/1/2006 0:00,11/26/1946,6/3/1998,11/26/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4419,11/1/2006 0:00,11/30/1946,6/7/1998,11/30/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4430,12/1/2011 0:00,12/10/1946,6/17/1998,12/10/2011,65,13,Kamloops,Bakery,Baker,15,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4431,12/1/2011 0:00,12/11/1946,6/18/1998,12/11/2011,65,13,Fort St John,Produce,Produce Clerk,12,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4432,12/1/2006 0:00,12/13/1946,6/20/1998,12/13/2006,60,8,West Vancouver,Meats,Meat Cutter,38,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4434,12/1/2006 0:00,12/15/1946,6/22/1998,12/15/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4437,7/1/2009 0:00,9/15/1965,6/23/1998,7/12/2009,43,11,North Vancouver,Produce,Produce Clerk,22,M,Male,Resignaton,Voluntary,2009,TERMINATED,STORES
4439,12/1/2011 0:00,12/18/1946,6/25/1998,12/18/2011,65,13,Trail,Produce,Produce Clerk,33,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4440,12/1/2011 0:00,12/19/1946,6/26/1998,12/19/2011,65,13,Kamloops,Bakery,Baker,15,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4442,12/1/2006 0:00,12/22/1946,6/29/1998,12/22/2006,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4445,12/1/2006 0:00,12/26/1946,7/3/1998,12/26/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4448,12/1/2006 0:00,12/27/1946,7/4/1998,12/27/2006,60,8,Kamloops,Bakery,Baker,15,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4449,12/1/2011 0:00,12/27/1946,7/4/1998,12/27/2011,65,13,Chilliwack,Produce,Produce Clerk,6,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4450,12/1/2006 0:00,12/28/1946,7/5/1998,12/28/2006,60,8,New Westminster,Produce,Produce Clerk,21,M,Male,Retirement,Voluntary,2006,TERMINATED,STORES
4451,12/1/2011 0:00,12/29/1946,7/6/1998,12/29/2011,65,13,West Vancouver,Meats,Meat Cutter,38,F,Female,Retirement,Voluntary,2011,TERMINATED,STORES
4458,1/1/2012 0:00,1/4/1947,7/12/1998,1/4/2012,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2012,TERMINATED,STORES
4461,1/1/2007 0:00,1/12/1947,7/20/1998,1/12/2007,60,8,Vancouver,Meats,Meat Cutter,35,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4465,1/1/2007 0:00,1/15/1947,7/23/1998,1/15/2007,60,8,Kamloops,Bakery,Baker,15,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4466,1/1/2012 0:00,1/15/1947,7/23/1998,1/15/2012,65,13,Victoria,Produce,Produce Clerk,37,F,Female,Retirement,Voluntary,2012,TERMINATED,STORES
4473,1/1/2007 0:00,1/26/1947,8/3/1998,1/26/2007,60,8,Vernon,Produce,Produce Clerk,36,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4474,1/1/2007 0:00,1/26/1947,8/3/1998,1/26/2007,60,8,Nanaimo,Produce,Produce Clerk,18,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4478,1/1/2007 0:00,1/29/1947,8/6/1998,1/29/2007,60,8,Richmond,Produce,Produce Clerk,29,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4479,1/1/2012 0:00,1/30/1947,8/7/1998,1/30/2012,65,13,Kamloops,Bakery,Baker,15,F,Female,Retirement,Voluntary,2012,TERMINATED,STORES
4480,1/1/2007 0:00,1/31/1947,8/8/1998,1/31/2007,60,8,Nanaimo,Produce,Produce Clerk,18,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4481,2/1/2012 0:00,2/2/1947,8/10/1998,2/2/2012,65,13,Vancouver,Meats,Meat Cutter,35,F,Female,Retirement,Voluntary,2012,TERMINATED,STORES
4482,2/1/2007 0:00,2/2/1947,8/10/1998,2/2/2007,60,8,Langley,Produce,Produce Clerk,17,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4486,2/1/2007 0:00,2/6/1947,8/14/1998,2/6/2007,60,8,Burnaby,Produce,Produce Clerk,5,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4488,2/1/2007 0:00,2/8/1947,8/16/1998,2/8/2007,60,8,Prince George,Produce,Produce Clerk,26,M,Male,Retirement,Voluntary,2007,TERMINATED,STORES
4491,2/1/2012 0:00,2/13/1947,8/21/1998,2/13/2012,65,13,Victoria,Produce,Produce Clerk,37,F,Female,Retirement,Voluntary,2012,TERMINATED,STORES
